atom[56]Ga	a	0.543792	0.47861	0.07649	0.005	1	0.019	Def	0
atom[57]Ga	a	0.425147	0.48725	0.072095	0.005	1	0.019	Def	0
atom[58]Ga	a	0.446377	0.481957	0.09956	0.005	1	0.019	Def	0
atom[59]Ga	a	0.489202	0.492221	0.103955	0.005	1	0.019	Def	0
atom[60]Ga	a	0.467973	0.497514	0.07649	0.005	1	0.019	Def	0
atom[61]Ga	a	0.370558	0.500861	0.09956	0.005	1	0.019	Def	0
atom[62]Ga	a	0.413383	0.511125	0.103955	0.005	1	0.019	Def	0
atom[63]Ga	a	0.392154	0.516418	0.07649	0.005	1	0.019	Def	0
atom[64]Ga	a	0.337564	0.530029	0.103955	0.005	1	0.019	Def	0
atom[65]Ga	a	0.683665	0.464678	0.09956	0.005	1	0.019	Def	0
atom[66]Ga	a	0.586617	0.488875	0.072095	0.005	1	0.019	Def	0
atom[67]Ga	a	0.607846	0.483582	0.09956	0.005	1	0.019	Def	0
atom[68]Ga	a	0.650672	0.493847	0.103955	0.005	1	0.019	Def	0
atom[69]Ga	a	0.629442	0.49914	0.07649	0.005	1	0.019	Def	0
atom[70]Ga	a	0.510798	0.507779	0.072095	0.005	1	0.019	Def	0
atom[71]Ga	a	0.532027	0.502486	0.09956	0.005	1	0.019	Def	0
atom[72]Ga	a	0.574853	0.51275	0.103955	0.005	1	0.019	Def	0
atom[73]Ga	a	0.553623	0.518043	0.07649	0.005	1	0.019	Def	0
atom[74]Ga	a	0.434979	0.526683	0.072095	0.005	1	0.019	Def	0
atom[75]Ga	a	0.456208	0.52139	0.09956	0.005	1	0.019	Def	0
atom[76]Ga	a	0.499034	0.531654	0.103955	0.005	1	0.019	Def	0
atom[77]Ga	a	0.477804	0.536947	0.07649	0.005	1	0.019	Def	0
atom[78]Ga	a	0.380389	0.540293	0.09956	0.005	1	0.019	Def	0
atom[79]Ga	a	0.423215	0.550558	0.103955	0.005	1	0.019	Def	0
atom[80]Ga	a	0.401985	0.555851	0.07649	0.005	1	0.019	Def	0
atom[81]Ga	a	0.304571	0.559197	0.09956	0.005	1	0.019	Def	0
atom[82]Ga	a	0.347396	0.569462	0.103955	0.005	1	0.019	Def	0
atom[83]Ga	a	0.693497	0.504111	0.09956	0.005	1	0.019	Def	0
atom[84]Ga	a	0.596449	0.528308	0.072095	0.005	1	0.019	Def	0
atom[85]Ga	a	0.617678	0.523015	0.09956	0.005	1	0.019	Def	0
atom[86]Ga	a	0.660503	0.533279	0.103955	0.005	1	0.019	Def	0
atom[87]Ga	a	0.639274	0.538572	0.07649	0.005	1	0.019	Def	0
atom[88]Ga	a	0.52063	0.547212	0.072095	0.005	1	0.019	Def	0
atom[89]Ga	a	0.541859	0.541919	0.09956	0.005	1	0.019	Def	0
atom[90]Ga	a	0.584684	0.552183	0.103955	0.005	1	0.019	Def	0
atom[91]Ga	a	0.563455	0.557476	0.07649	0.005	1	0.019	Def	0
atom[92]Ga	a	0.444811	0.566115	0.072095	0.005	1	0.019	Def	0
atom[93]Ga	a	0.46604	0.560822	0.09956	0.005	1	0.019	Def	0
atom[94]Ga	a	0.508865	0.571087	0.103955	0.005	1	0.019	Def	0
atom[95]Ga	a	0.487636	0.57638	0.07649	0.005	1	0.019	Def	0
